MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,MQ137
59,97,80,33,152,129,308,145,117,164
58,96,80,33,152,129,307,145,118,163
59,98,81,33,152,129,308,145,116,165
59,96,79,33,152,128,307,145,117,164
59,97,81,33,152,130,308,146,117,164
59,97,80,34,152,129,309,145,117,164
59,97,81,34,152,129,308,146,117,164
58,96,80,33,151,129,308,145,117,164
58,96,81,33,150,129,309,145,117,165
59,96,80,33,152,129,309,145,118,163
60,97,81,33,152,129,308,146,117,165
59,97,81,33,153,129,308,145,117,165
58,96,79,33,151,129,307,145,117,163
59,96,80,32,151,129,308,145,116,164
60,96,80,33,151,129,307,146,116,164
58,96,81,33,152,128,308,145,116,164
59,96,80,33,152,129,307,145,117,164
58,96,80,33,151,128,308,145,117,163
58,97,80,33,153,128,309,145,117,165
59,97,81,33,152,129,308,145,117,165
59,96,80,32,151,128,307,145,116,164
58,96,80,33,151,128,308,145,117,163
58,96,79,33,151,129,308,145,115,163
59,98,80,33,152,130,309,146,117,164
58,98,80,34,151,130,308,145,119,165
59,95,80,32,153,129,308,145,117,163
58,97,80,33,151,129,308,145,118,164
59,97,81,33,152,128,308,145,117,165
59,96,80,33,152,129,308,146,117,164
58,97,81,33,152,130,308,144,118,165
58,97,80,33,151,129,308,145,117,164
59,96,80,32,152,129,308,145,116,164
58,97,80,34,151,129,309,146,118,164
59,97,82,33,152,129,309,146,117,165
59,96,81,33,152,128,308,146,117,164
59,96,80,32,151,128,308,145,117,164
59,97,80,33,152,129,308,144,116,165
59,96,80,33,152,129,307,145,118,165
59,96,80,34,151,129,308,145,117,163
58,96,79,33,151,128,309,145,116,163
59,97,81,33,151,129,308,145,117,163
58,96,80,33,150,129,307,144,116,164
58,96,80,33,150,129,308,144,117,165
59,97,81,33,151,129,309,145,117,164
59,96,80,33,151,129,308,146,117,164
59,96,80,34,151,129,308,144,117,164
58,96,80,33,151,129,308,145,117,164
58,96,82,33,151,129,308,145,116,165
59,97,81,33,151,129,309,146,118,165
59,96,80,32,151,129,308,144,116,164
58,96,80,33,151,129,307,145,117,164
59,97,80,33,151,129,308,145,117,164
58,96,80,33,151,128,308,144,117,165
58,96,81,33,151,128,308,145,118,164
57,96,80,32,151,129,308,144,117,165
59,96,81,33,150,129,307,146,117,164
58,96,80,32,151,128,307,145,117,163
58,97,80,33,151,129,308,144,117,164
58,96,80,32,151,129,308,144,116,164
58,96,80,33,150,129,308,145,117,164
58,94,81,32,151,128,308,144,117,163
