MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,MQ137
116,229,25,16,24,95,110,90,14,164
16,228,26,16,24,95,110,89,14,165
17,230,27,16,24,95,111,90,15,165
18,229,26,16,24,95,110,90,14,164
16,228,25,16,23,95,110,89,14,164
17,229,26,17,24,96,110,90,14,165
16,229,26,16,23,95,110,89,14,165
17,229,28,17,24,96,111,90,15,166
16,229,26,16,24,95,111,89,14,165
17,227,26,16,24,95,110,90,14,167
16,228,26,16,23,95,110,89,15,165
16,229,26,16,24,94,110,89,14,165
17,229,26,16,24,95,110,89,14,166
17,229,27,16,25,95,111,89,15,166
16,229,25,16,24,95,110,89,14,165
17,228,26,16,24,95,110,89,15,164
17,227,26,15,24,95,110,90,14,165
18,229,26,16,24,96,110,90,14,165
16,229,26,16,25,95,110,90,15,164
17,229,26,16,24,96,111,90,15,165
17,230,27,16,25,95,111,90,15,165
18,229,27,16,24,96,112,90,14,165
17,228,25,16,25,95,110,89,14,165
17,229,26,16,23,95,110,88,15,164
17,229,26,17,24,96,111,90,15,165
17,229,26,16,24,95,110,90,13,166
16,229,25,16,23,94,111,89,15,165
18,227,26,16,24,95,110,90,15,165
17,228,26,16,24,95,110,89,14,165
16,229,26,16,23,94,111,89,14,165
18,229,27,16,24,96,110,90,14,165
17,229,25,16,23,94,110,89,14,165
17,228,26,15,24,95,111,90,14,165
16,230,25,16,24,95,111,90,15,165
16,228,25,16,23,95,110,89,15,164
16,228,26,16,23,95,110,89,15,165
17,230,26,16,25,95,111,90,15,165
17,228,26,16,23,94,111,90,16,165
17,228,25,16,23,95,110,89,15,164
18,228,26,16,24,95,110,90,14,165
17,229,26,16,25,94,110,89,14,165
17,229,27,16,24,95,111,90,15,164
17,228,26,16,24,95,111,90,14,165
16,229,26,16,23,94,111,89,15,164
18,228,26,16,24,95,110,90,15,164
17,228,26,16,24,95,110,89,14,164
16,228,26,15,23,95,110,89,14,164
17,229,26,17,24,95,110,89,15,164
17,228,26,16,24,95,110,90,14,165
17,228,26,16,24,94,110,89,14,165
17,228,26,16,23,95,111,90,14,165
17,228,26,16,24,95,111,89,15,164
16,229,26,16,23,95,111,89,15,165
17,229,26,17,24,96,111,90,15,166
17,229,26,16,24,95,110,90,15,165
17,228,26,16,23,95,109,90,14,164
16,228,26,16,23,95,111,90,14,165
16,228,25,15,24,95,110,90,15,167
16,230,25,16,24,95,111,89,15,164
16,228,26,15,23,95,110,90,15,165
17,229,26,16,23,95,110,88,15,164
17,229,25,16,23,95,112,90,15,165
17,229,26,16,23,95,111,90,15,165
18,228,24,15,23,95,110,90,15,165
17,229,27,16,24,96,111,90,15,166
16,230,22,16,23,95,110,89,15,165
18,229,25,16,24,95,110,89,15,164
17,229,26,16,24,95,111,90,14,165
16,229,25,16,23,94,110,89,15,165
16,230,27,16,23,95,111,89,15,165
17,228,26,16,23,95,110,89,15,165
17,229,26,16,23,96,111,89,15,164
17,229,26,16,23,95,111,90,15,165
17,229,26,16,24,95,111,89,15,165
17,230,26,16,23,95,112,89,15,165
16,229,26,16,24,94,111,89,14,165
16,228,26,16,24,94,110,89,14,166
17,229,26,16,24,95,112,90,14,165
17,229,27,16,24,96,111,90,16,166
17,230,27,16,23,95,110,89,15,165
17,229,26,17,24,96,112,89,15,165
17,229,27,16,24,95,111,90,15,165
16,229,23,16,23,94,111,89,14,164
16,230,26,16,23,95,111,89,15,165
16,228,26,16,24,95,112,89,16,165
17,229,26,15,23,95,111,90,15,165
17,229,26,16,24,95,111,90,15,165
18,229,26,16,24,95,111,90,15,165
17,228,25,16,24,95,110,89,14,165
17,228,26,15,24,95,110,90,14,165
17,228,26,16,24,94,111,89,14,165
17,230,26,16,24,95,112,90,14,165
16,230,25,16,23,95,110,89,15,165
17,229,26,16,24,95,110,90,14,164
17,230,26,16,23,94,110,90,14,164
17,229,25,16,23,95,111,88,14,164
17,229,26,16,22,95,112,90,15,165
17,230,26,15,24,96,112,91,15,166
16,230,27,16,24,96,112,90,15,166
17,230,26,17,24,96,111,90,15,166
17,230,26,16,24,96,112,90,15,166
17,229,26,17,24,95,110,89,15,165
18,230,27,17,24,96,112,91,16,166
17,229,27,16,24,95,112,90,15,166
16,229,26,16,23,95,112,89,15,165
18,229,27,16,24,96,112,90,14,166
17,229,27,16,24,96,112,91,15,166
18,230,26,16,24,96,112,90,15,165
16,229,25,15,23,95,114,90,14,166
16,229,26,16,23,96,111,90,15,166
16,230,25,16,23,95,111,90,15,165
17,230,26,16,24,96,112,90,15,166
17,230,26,16,23,95,113,90,15,166
16,229,25,15,23,96,111,89,15,166
17,229,26,15,24,95,110,89,14,166
16,230,25,16,23,96,111,90,15,165
17,229,26,16,24,96,112,90,16,166
16,230,25,16,23,94,111,89,14,165
17,229,25,16,24,95,110,90,15,166
17,230,26,16,24,95,112,90,14,166
17,229,25,16,23,96,111,90,15,165
17,230,25,16,24,96,111,90,15,165
16,229,26,16,23,94,111,89,14,166
17,229,26,16,23,96,112,90,14,166
17,230,25,16,23,95,112,89,15,166
17,231,27,15,24,96,113,91,15,166
17,229,26,16,24,95,110,90,15,166
17,229,26,16,24,95,112,90,15,166
16,230,26,16,23,96,111,90,14,166
17,229,25,16,23,95,112,89,15,165
17,230,27,16,24,96,113,90,16,166
16,229,26,16,24,96,111,90,14,166
16,229,26,16,24,96,112,90,15,166
17,229,26,16,23,95,111,90,14,166
16,229,26,16,24,95,111,89,14,166
17,230,27,16,25,95,113,90,15,166
17,231,27,16,24,95,113,90,16,167
17,230,26,16,23,96,111,90,14,165
16,230,26,16,23,95,111,90,15,166
17,231,26,16,24,96,112,90,16,166
17,230,25,16,23,96,111,90,15,165
16,230,25,16,24,95,112,90,15,167
17,230,25,16,23,96,112,90,15,166
16,230,25,16,23,95,111,90,15,166
17,230,26,16,23,96,112,90,15,166
16,231,27,16,23,96,113,90,15,166
16,231,25,16,23,96,112,90,14,167
17,232,26,16,23,96,114,91,15,167
17,232,27,16,24,96,114,91,15,167
17,231,26,16,23,96,113,91,15,167
17,232,26,16,25,96,113,91,15,167
17,231,26,16,24,96,112,91,14,167
17,231,27,16,24,96,113,91,15,168
17,231,25,16,23,96,114,91,15,167
16,231,25,16,23,97,113,91,15,167
16,231,25,16,23,96,113,91,15,168
17,231,26,16,23,97,113,90,16,167
17,231,26,16,24,97,113,90,15,167
17,231,27,16,24,97,113,91,15,168
17,232,26,16,24,96,113,91,16,167
17,232,26,16,24,96,113,91,15,167
17,230,26,15,24,96,112,90,14,168
17,230,26,15,23,97,112,91,14,168
18,232,26,16,24,97,112,92,15,168
17,232,26,16,22,97,112,91,13,168
17,231,26,16,24,96,112,91,14,168
17,232,26,17,24,97,113,92,14,168
16,231,25,12,23,97,113,91,15,167
17,232,25,16,23,96,113,90,15,167
16,231,26,16,23,96,114,90,15,167
16,232,25,16,23,96,113,90,15,167
17,231,26,16,24,96,113,91,15,167
17,232,27,16,24,97,112,91,15,167
17,232,26,16,24,96,113,91,14,167
17,232,27,17,24,97,113,92,15,168
16,231,25,16,23,96,112,90,15,168
16,231,26,16,23,96,112,91,15,167
17,232,26,16,24,96,114,91,15,167
17,232,26,16,24,97,113,91,15,168
17,231,26,16,23,96,113,91,15,167
17,231,25,16,22,96,113,91,14,167
16,231,26,16,24,96,113,91,14,168
16,231,26,16,24,96,112,91,14,168
17,231,26,15,23,96,112,91,15,168
18,232,26,17,24,98,113,91,15,168
16,232,26,16,23,95,114,90,14,167
17,231,27,16,24,97,114,92,16,169
17,231,26,16,22,97,113,91,15,168
18,232,26,16,24,97,113,92,15,168
17,231,26,16,24,97,113,91,15,168
17,232,26,16,23,97,114,92,15,168
18,232,26,15,23,96,113,91,15,168
17,232,26,16,23,96,113,91,15,168
17,231,26,16,23,96,113,92,15,168
16,232,26,16,23,96,112,89,15,167
17,232,26,16,24,97,113,91,14,168
17,232,26,16,23,97,113,91,13,170
17,231,26,16,24,97,114,91,15,168
17,232,26,15,23,97,112,90,15,167
16,232,26,16,23,97,113,91,14,168
17,233,26,17,24,97,113,92,15,168
17,233,26,16,23,97,114,91,15,168
17,232,26,16,23,96,113,91,15,167
17,232,26,16,24,97,114,92,15,168
17,232,26,16,23,96,113,91,14,167
17,232,27,17,24,97,116,92,15,169
17,232,26,16,24,97,113,91,15,168
17,232,26,16,24,97,114,91,14,169
16,232,26,16,24,97,114,91,14,169
17,232,27,16,23,96,113,91,16,167
17,232,26,16,24,97,115,91,16,169
18,231,26,15,23,96,113,91,14,168
17,232,26,16,23,96,114,91,15,168
17,233,26,17,23,97,115,91,15,169
17,232,26,15,24,97,114,91,15,168
17,232,27,16,23,97,115,92,15,168
16,233,26,16,24,97,114,92,15,168
17,232,25,16,23,96,114,91,15,169
16,232,26,16,24,98,114,92,15,168
17,232,27,16,23,97,114,92,15,168
17,233,26,16,24,97,115,92,15,168
17,232,26,16,23,96,114,91,15,168
17,234,26,16,23,97,114,92,16,169
17,232,27,16,24,97,114,92,16,169
17,232,26,16,24,97,113,92,14,168
18,232,26,16,23,98,114,92,15,169
17,233,26,17,23,98,114,91,15,168
16,232,26,15,23,97,114,91,14,166
17,232,26,16,23,96,114,91,15,168
17,233,25,17,23,97,114,91,15,169
17,232,24,16,22,97,113,91,14,168
17,233,26,16,24,97,114,92,15,169
17,233,27,16,23,98,114,92,15,168
16,233,26,17,23,98,114,92,16,169
17,233,27,16,24,97,115,92,16,169
17,232,25,15,24,97,114,91,15,169
16,233,26,16,23,97,114,91,15,169
17,231,26,16,23,96,114,91,14,169
18,232,26,16,22,97,113,92,15,169
18,233,26,16,24,97,115,92,15,169
18,233,26,16,24,96,114,92,14,169
18,233,26,17,24,97,115,92,15,169
17,232,26,16,24,96,114,91,15,169
16,232,26,16,23,96,114,91,15,169
18,233,26,17,24,98,114,92,15,169
17,233,25,15,23,96,114,90,14,167
17,233,26,16,23,97,114,91,15,169
18,232,26,16,23,98,115,92,14,168
17,232,25,16,23,97,115,92,15,169
17,233,25,16,22,97,114,90,15,168
17,232,27,16,24,97,115,93,15,169
17,232,26,16,24,97,113,92,15,168
17,233,26,16,23,97,114,94,14,169
16,231,27,16,24,97,114,91,14,169
16,232,26,16,22,98,114,90,15,168
17,233,27,16,24,97,116,91,15,169
17,233,26,17,24,98,115,92,15,169
17,233,26,16,24,97,114,92,15,169
17,232,26,16,23,97,114,90,14,169
17,234,26,16,23,97,114,92,16,169
17,233,26,16,23,97,114,92,14,169
17,233,26,16,22,97,115,91,15,169
17,232,26,16,23,97,114,92,14,169
16,233,25,16,23,97,114,90,15,169
16,232,26,15,23,96,114,91,14,169
18,230,25,16,23,97,114,91,14,168
17,234,26,17,23,98,115,93,15,169
18,232,27,16,24,97,115,93,15,170
17,234,25,17,23,97,114,92,15,169
17,233,26,15,24,97,118,92,15,170
19,233,26,17,24,98,115,92,15,169
17,232,26,16,24,97,115,92,16,170
17,233,26,16,23,97,115,92,16,170
16,233,26,16,23,97,115,92,15,169
17,233,26,18,23,98,115,92,15,170
17,232,26,15,22,97,114,92,14,170
16,233,26,16,23,97,114,91,16,168
18,232,26,16,23,98,115,92,14,170
16,233,26,16,23,97,115,91,15,168
17,232,26,15,23,97,114,92,15,169
16,234,25,16,22,97,114,93,14,169
16,233,26,16,23,96,114,91,15,168
18,233,26,15,24,98,116,93,14,170
17,234,26,16,23,97,116,92,15,170
17,233,26,16,24,98,114,92,15,169
17,232,26,16,24,97,115,92,15,170
17,233,27,16,24,98,116,91,16,169
17,232,24,15,22,98,114,92,14,169
16,232,25,16,24,97,116,92,14,170
17,233,26,16,23,98,114,92,15,169
17,233,26,16,24,98,115,92,15,169
17,232,26,15,23,97,115,92,15,169
17,233,25,16,23,97,114,91,14,169
17,233,25,16,23,98,114,92,15,168
16,233,25,16,23,98,115,92,15,170
16,232,25,15,22,97,114,91,15,168
17,232,25,16,23,97,114,92,16,169
16,234,25,16,23,98,116,92,15,170
17,233,26,16,23,98,116,93,15,170
17,233,25,16,23,98,114,92,14,169
16,233,26,15,23,98,115,92,15,169
18,233,26,16,23,97,116,92,15,170
16,232,25,16,23,97,113,92,15,168
17,233,26,17,22,97,115,91,15,168
16,233,26,16,23,97,116,91,15,169
18,233,26,18,23,98,116,93,15,170
18,232,26,16,23,97,116,93,14,170
17,234,25,16,23,97,115,91,15,169
17,234,27,16,23,98,116,92,15,169
18,233,26,17,24,98,116,92,15,170
17,233,25,16,23,97,116,91,16,169
17,233,26,16,23,98,115,92,16,169
18,233,26,17,23,97,115,92,15,169
17,234,27,16,26,98,116,93,15,170
17,233,26,15,23,98,114,92,15,169
17,233,26,16,23,97,115,92,16,170
17,234,26,16,24,98,115,93,15,169
17,232,26,15,23,97,115,92,16,170
17,233,26,17,24,98,116,92,15,169
16,233,27,16,24,97,116,92,15,170
16,233,26,16,23,97,116,91,15,169
17,233,28,16,23,97,116,93,15,170
17,233,26,16,23,97,116,92,15,170
17,233,25,16,23,97,116,91,14,169
16,233,26,17,24,98,116,93,15,170
16,233,26,16,22,97,115,92,16,170
17,234,25,16,23,97,116,92,15,169
17,234,26,17,23,98,116,93,15,170
18,233,26,16,23,98,115,92,14,170
16,234,25,16,23,97,117,92,15,170
17,234,26,16,23,97,116,92,15,170
17,233,26,17,24,97,117,93,15,171
17,233,26,16,23,97,117,93,15,170
18,233,25,16,22,98,114,92,15,169
17,233,26,16,24,98,116,93,15,170
17,234,26,17,23,98,116,92,16,170
17,233,25,15,23,98,115,92,15,169
17,233,25,16,23,97,115,91,15,169
16,233,25,15,23,97,115,92,15,169
17,234,26,16,24,98,116,92,15,169
17,234,25,16,23,97,115,91,14,167
16,233,25,16,23,97,115,92,15,169
17,233,26,16,23,98,115,91,15,169
16,233,26,17,23,98,116,92,16,169
18,234,27,16,24,99,116,92,15,170
17,234,26,16,23,97,115,92,14,169
18,234,26,16,24,98,116,93,15,170
17,233,27,16,24,97,116,92,15,170
17,233,27,16,23,97,116,92,15,169
17,233,26,16,24,98,115,93,16,170
16,233,26,16,23,98,115,92,16,170
16,233,25,16,23,97,116,91,16,169
16,233,25,16,23,98,115,92,15,170
17,233,26,16,23,98,114,91,14,170
17,233,25,15,23,97,115,92,15,170
17,234,25,16,23,98,116,92,14,170
18,233,25,17,23,98,115,92,15,169
16,234,26,16,23,98,116,92,16,170
17,233,26,16,22,98,116,92,14,170
17,234,26,16,23,97,116,93,16,170
17,233,26,16,24,98,117,93,16,170
17,234,25,16,24,98,116,91,16,170
18,234,26,16,23,98,116,92,16,170
17,233,25,16,24,96,115,92,15,170
16,233,25,16,22,97,115,91,15,169
17,233,26,16,22,97,115,92,16,170
17,233,25,15,21,98,116,92,15,170
17,233,26,16,23,97,116,93,16,170
16,233,26,16,23,97,116,92,15,170
17,233,26,16,23,98,115,92,15,169
17,233,26,16,23,98,115,92,14,169
17,233,26,16,22,98,117,92,14,170
17,234,25,16,23,97,116,92,15,169
17,233,25,15,23,98,115,92,15,169
18,233,26,16,24,98,116,93,15,170
17,233,25,15,22,98,115,92,15,169
16,233,25,16,23,97,115,92,15,169
18,234,26,16,23,98,116,92,15,170
17,233,27,16,23,98,116,92,15,170
18,234,26,16,24,98,116,93,14,170
17,233,26,15,23,98,116,91,16,170
16,233,25,16,22,98,116,92,15,170
17,233,26,17,23,98,116,93,15,169
17,234,26,16,22,98,117,93,15,170
17,233,26,16,22,98,116,92,15,170
17,234,26,16,24,97,116,91,14,170
17,234,26,16,23,97,116,91,16,170
17,234,26,16,23,98,116,92,15,170
17,234,25,16,23,98,116,92,14,169
16,234,25,16,23,97,116,91,15,170
17,234,25,16,23,97,117,92,16,169
17,234,26,16,24,98,117,92,14,170
17,234,26,16,22,98,117,93,15,170
16,233,26,16,22,98,117,93,16,170
17,234,26,16,23,97,116,93,15,170
17,234,25,16,23,97,116,94,15,169
16,232,26,16,23,97,116,92,14,170
18,234,26,16,24,98,116,93,16,171
17,233,26,17,23,98,117,93,16,170
16,234,25,16,23,98,117,92,16,170
16,234,26,16,23,97,116,92,15,170
16,234,25,16,24,98,115,92,15,169
17,233,26,16,22,97,115,90,15,170
17,233,25,16,23,97,117,91,16,170
17,234,26,16,23,98,117,91,15,170
17,235,26,16,24,98,117,93,15,171
19,232,26,16,23,98,117,92,15,171
17,233,26,16,23,98,116,92,15,170
17,234,25,17,23,98,116,92,16,169
17,234,25,15,22,98,116,92,15,169
16,234,25,16,23,98,116,91,14,169
17,233,26,16,23,98,117,93,15,171
18,233,26,16,23,98,116,92,15,170
17,234,25,16,23,98,115,92,15,170
17,235,26,16,24,99,117,93,16,170
16,234,26,15,22,96,116,92,14,169
16,233,25,16,23,97,116,91,14,170
17,234,27,16,23,97,116,92,15,170
17,233,26,15,22,98,116,92,15,170
17,235,26,16,23,98,116,92,15,167
16,234,25,16,23,98,116,92,14,169
16,234,26,16,22,97,116,92,15,170
17,234,26,16,23,97,116,91,14,170
17,234,26,16,23,97,116,91,14,170
16,233,26,16,22,98,115,92,15,169
17,234,25,15,23,96,116,92,15,170
17,233,26,16,24,98,117,93,14,170
16,234,25,16,23,98,117,91,14,170
16,234,25,16,23,98,118,92,15,170
16,234,26,15,22,97,116,92,15,170
17,234,25,16,22,98,118,91,15,171
17,234,25,16,22,97,115,92,15,169
17,234,27,16,23,98,117,93,14,170
17,234,26,15,23,97,117,91,15,170
17,234,26,16,22,98,117,93,15,170
17,233,25,16,20,98,116,92,15,170
17,234,25,16,23,97,117,93,15,170
17,234,26,16,23,98,117,93,14,170
18,234,26,16,22,98,116,93,15,171
17,233,25,16,22,97,117,92,16,170
17,234,25,16,22,98,117,93,15,170
18,234,25,16,23,98,117,91,15,170
16,233,25,16,23,98,117,92,15,170
17,234,25,16,23,98,117,93,15,170
16,233,26,15,23,98,116,92,16,170
17,234,26,17,23,98,117,92,15,170
16,234,25,16,23,97,116,92,15,169
17,234,26,16,23,98,116,92,14,170
16,234,25,15,23,97,116,92,15,170
16,234,26,16,23,98,117,91,15,170
17,234,26,16,24,97,116,93,15,170
16,233,25,16,22,98,115,92,14,169
17,234,26,16,23,98,117,91,14,170
17,234,27,16,23,98,118,92,16,171
17,233,26,16,22,98,115,92,14,170
16,234,25,16,23,97,117,92,16,170
17,233,26,16,23,98,117,93,15,170
17,234,25,16,23,97,117,92,15,170
16,233,26,17,23,98,115,92,15,170
17,234,25,16,22,98,116,92,15,169
17,234,26,16,23,97,117,92,14,169
17,234,27,16,23,98,117,92,15,170
17,234,26,16,23,98,118,92,15,170
17,232,26,16,22,98,116,93,14,170
16,234,26,16,23,98,115,92,16,170
17,233,26,16,23,98,117,93,15,171
16,233,25,16,23,98,118,92,15,170
16,233,25,15,23,97,116,92,14,170
17,234,26,16,23,97,116,92,14,170
17,234,26,15,23,98,117,92,15,170
17,234,26,16,23,98,117,92,15,170
16,234,26,16,23,98,118,91,16,171
17,234,26,15,23,98,117,92,15,171
17,234,25,16,23,97,116,91,14,169
16,234,26,16,22,97,117,93,16,170
17,234,26,16,23,98,116,92,16,170
18,234,26,16,24,98,117,93,16,171
18,235,26,16,23,98,117,92,15,170
16,234,25,15,22,98,117,92,15,170
17,233,25,16,23,97,116,92,15,170
16,234,26,16,23,97,116,91,15,170
17,234,25,16,21,98,116,92,15,169
16,234,25,16,23,98,118,92,15,170
17,234,25,15,23,98,117,92,15,170
17,234,26,16,24,98,117,93,15,170
17,234,26,15,23,98,117,93,15,171
16,233,25,16,23,98,116,92,15,169
17,234,26,16,22,99,115,92,15,170
17,235,26,17,23,98,118,93,15,170
16,234,24,16,22,97,116,92,15,169
17,234,26,17,22,98,117,92,14,171
17,234,25,16,22,97,116,92,15,170
17,233,25,16,23,97,117,92,14,170
17,234,26,16,23,98,117,93,15,170
17,234,26,16,23,98,117,93,16,170
17,235,26,16,23,99,117,92,16,170
18,234,26,16,24,98,117,93,15,170
