MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,MQ137
16,225,20,14,24,81,67,73,16,131
15,225,19,14,23,82,68,73,16,131
15,225,19,16,24,82,68,73,14,131
16,225,19,14,23,81,68,72,16,130
16,227,20,16,23,82,67,72,13,130
15,224,20,15,23,82,67,72,14,131
16,225,19,15,23,82,68,72,17,131
15,225,19,15,24,81,67,71,15,130
15,226,19,14,23,82,67,72,15,131
16,227,19,15,23,82,68,72,15,131
16,225,19,15,23,82,67,72,15,130
15,225,19,15,23,82,68,72,15,130
15,225,19,14,23,82,68,72,16,131
16,226,19,16,24,82,68,72,15,130
16,225,19,15,24,82,67,72,15,129
16,225,19,15,23,81,68,72,15,130
16,226,19,15,23,81,67,72,14,130
16,226,20,15,23,82,67,72,15,130
16,225,20,14,23,81,65,72,14,129
17,225,19,15,23,82,66,71,14,130
13,225,18,14,24,82,68,72,14,130
16,224,20,14,24,81,67,72,14,130
16,224,19,14,22,81,66,72,15,129
16,226,19,14,23,81,67,72,14,129
16,226,19,15,23,82,67,72,14,129
17,225,20,15,23,81,67,73,14,129
15,224,20,15,24,83,67,73,15,130
15,226,19,15,23,82,67,71,14,129
16,225,18,14,23,81,67,72,14,126
15,226,19,15,24,82,68,72,15,129
14,224,19,14,22,82,66,72,14,129
16,225,19,15,22,82,67,72,14,129
15,225,20,14,22,81,67,72,14,129
17,225,19,15,23,82,68,72,16,129
16,224,18,16,24,82,68,72,15,129
16,225,20,15,24,82,67,72,14,128
16,224,18,14,23,81,67,72,14,129
16,227,19,16,23,82,67,72,15,129
16,225,19,15,23,82,66,72,15,129
16,226,20,15,23,82,67,72,14,128
15,226,19,14,23,82,67,72,14,129
16,226,19,15,23,82,68,72,16,129
16,225,21,14,24,82,67,72,15,128
16,225,19,15,23,82,68,73,14,129
16,224,19,15,24,82,68,73,15,129
16,225,19,14,23,81,68,73,16,128
16,225,19,14,23,81,65,72,15,128
16,225,19,14,23,81,68,72,15,128
16,224,19,14,24,81,67,73,14,128
16,225,20,15,24,82,67,72,14,128
16,225,20,15,22,82,67,72,15,128
16,225,19,15,23,80,67,73,15,129
16,225,19,15,23,81,67,72,15,128
